COUNTY_CODE_AND_NAME,ALL_LIVE_STOCKING,ESTIMATE,VARIANCE,PLOT_COUNT,SE,SE_PERCENT
13121 GA Fulton,Poorly stocked,1530.932082870526,2297344.0830242177,1,1515.699205985217,99.00499329423242
13121 GA Fulton,Nonstocked,79.55931765388739,6516.851410092351,1,80.72701784466184,101.46771016294332
13123 GA Gilmer,Overstocked,9757.555761119364,40780456.51981155,4,6385.957760572141,65.446285083177
13123 GA Gilmer,Fully stocked,147246.32153064507,645913988.9113096,41,25414.83796744157,17.26008344605893
13123 GA Gilmer,Medium stocked,63922.24081588195,270330292.9411501,20,16441.72414745942,25.721445208432602
13123 GA Gilmer,Poorly stocked,12100.923583852815,50266136.063423224,4,7089.86149818339,58.589424592714
13125 GA Glascock,Overstocked,585.4517126296412,353648.0503970707,1,594.6831512638228,101.57680615412623
13125 GA Glascock,Fully stocked,34376.2914400554,169990047.79515308,8,13038.023155185494,37.927369733645946
13125 GA Glascock,Medium stocked,29854.364423471132,148464561.7312891,7,12184.603470416634,40.813474698651596
13125 GA Glascock,Poorly stocked,13193.185457057236,63420036.60373368,3,7963.669794996129,60.361993855973886
13127 GA Glynn,Overstocked,14334.532466742981,56271732.5496563,5,7501.4486967289395,52.331310519772956
13127 GA Glynn,Fully stocked,53907.15383237217,292415536.5959326,11,17100.16188800365,31.72150757796957
13127 GA Glynn,Medium stocked,52131.718817808374,301856135.0643019,10,17374.00745551532,33.327133364304686
13127 GA Glynn,Poorly stocked,19789.761451241553,101849467.74356827,5,10092.049729542967,50.99631824470436
13127 GA Glynn,Nonstocked,37.580755990582155,1494.828743606491,1,38.66301519031452,102.87982285402555
13129 GA Gordon,Overstocked,11324.025701662078,45101405.19739595,5,6715.7579763862805,59.30539327017404
13129 GA Gordon,Fully stocked,35531.957790844746,152997848.19104978,10,12369.2298948257,34.81156306566588
13129 GA Gordon,Medium stocked,46929.398621979795,233985534.3924898,11,15296.585710297895,32.594889684210884
13129 GA Gordon,Poorly stocked,15678.365774631162,70490787.01014808,4,8395.8791683866,53.55072900500764
13129 GA Gordon,Nonstocked,1631.0238544811132,2450592.6310619633,1,1565.4368818518246,95.97878519991639
13131 GA Grady,Overstocked,9925.422654657401,41819292.05953088,4,6466.783749247447,65.15373676518426
13131 GA Grady,Fully stocked,54261.85786961225,293393243.3550659,11,17128.72567808434,31.566788072836665
13131 GA Grady,Medium stocked,55610.96900088256,291591083.91630375,11,17076.03829687389,30.706241239211078
13131 GA Grady,Poorly stocked,41217.614909566226,204686632.60739207,9,14306.87361401477,34.710581011067376
13133 GA Greene,Overstocked,21541.85832954218,57038896.3816481,10,7552.409971767164,35.0592314564148
13133 GA Greene,Fully stocked,73393.74133538814,341764295.9279898,20,18486.868202266975,25.18861672112795
13133 GA Greene,Medium stocked,86285.23481122765,442876371.4751045,19,21044.628090681585,24.38960517025006
13133 GA Greene,Poorly stocked,8763.317882342499,39318883.05113785,3,6270.477099163815,71.55368757988808
13133 GA Greene,Nonstocked,45.928974879375,2088.3871218217146,1,45.698874404318914,99.49900803216181
13135 GA Gwinnett,Overstocked,7496.164968137263,23356505.138255104,4,4832.856829894209,64.4710575399081
13135 GA Gwinnett,Fully stocked,27611.347648790434,131697293.48359708,7,11475.944121665854,41.56241943579519
13135 GA Gwinnett,Medium stocked,29134.808140095094,136556955.2468781,7,11685.75865089118,40.10926927920741
13135 GA Gwinnett,Poorly stocked,4318.086942766237,13195522.523808032,2,3632.564180273768,84.1243872210384
13137 GA Habersham,Overstocked,7119.124484333779,17573266.725607373,3,4192.0480347447565,58.88431989031382
13137 GA Habersham,Fully stocked,60615.48010065315,198915239.26567954,25,14103.731395119503,23.26754052215703
13137 GA Habersham,Medium stocked,35830.71933999007,129093765.33814967,13,11361.943730636482,31.710063152306304
13137 GA Habersham,Poorly stocked,12935.818377010724,56472872.42390046,5,7514.843473013956,58.093297648405326
13139 GA Hall,Overstocked,1061.7748842106878,1105042.7855866065,1,1051.2101529126355,99.00499329423242
13139 GA Hall,Fully stocked,29159.681979534893,128860697.53631544,9,11351.68258613301,38.92937719313932
13139 GA Hall,Medium stocked,66533.30222086553,354523335.3625905,13,18828.79006634761,28.299797902474634
13139 GA Hall,Poorly stocked,4330.110440758435,6486136.299642919,3,2546.7894101481807,58.81580724075251
13141 GA Hancock,Overstocked,10353.25649875511,45457229.76966581,5,6742.197695830775,65.12151704771794
13141 GA Hancock,Fully stocked,114666.56967251303,633915324.6743171,22,25177.6751244891,21.957293391087195
13141 GA Hancock,Medium stocked,113948.80664251103,593529738.7035174,25,24362.465776343688,21.380185097309084
13141 GA Hancock,Poorly stocked,34858.29505123368,165686521.63687658,9,12871.92765815892,36.92644072017907
13141 GA Hancock,Nonstocked,65.42798418539189,4238.035420273704,1,65.10019523990465,99.49900803216183
13143 GA Haralson,Overstocked,9735.999153121908,40141523.70865707,5,6335.7338729350895,65.07533303249619
13143 GA Haralson,Fully stocked,78742.00255601646,382488982.9778721,18,19557.325557904693,24.83722146130556
13143 GA Haralson,Medium stocked,19034.820417519313,88157083.44986138,5,9389.200362643316,49.3264457278602
13143 GA Haralson,Poorly stocked,11102.594285068215,46915430.9682438,4,6849.483992845286,61.69264423232234
13143 GA Haralson,Nonstocked,338.70341401427515,112448.41694633219,1,335.33329233216944,99.00499329423243
13145 GA Harris,Overstocked,26745.19574180694,138630885.68204838,6,11774.16178256645,44.0234646111099
13145 GA Harris,Fully stocked,104116.05924989398,554049023.4201425,22,23538.245971612723,22.607699658625613
13145 GA Harris,Medium stocked,79829.6875754511,430520226.41890574,17,20748.98133448738,25.991560238634857
13145 GA Harris,Poorly stocked,27498.240524896948,122690350.78697261,7,11076.567644671006,40.28100501427451
13145 GA Harris,Nonstocked,265.29586680092893,54059.579306053856,2,232.5071596877263,87.64070186671758
13147 GA Hart,Overstocked,8660.22088151687,39207837.80114048,3,6261.616229148867,72.303193126549
13147 GA Hart,Fully stocked,22690.305737845803,131903594.52369416,4,11484.929016920138,50.6160170321729
13147 GA Hart,Medium stocked,23716.763773409202,121286239.75289315,5,11013.00321224384,46.43552264323439
13147 GA Hart,Poorly stocked,1530.932082870526,2297344.0830242177,1,1515.699205985217,99.00499329423242
13149 GA Heard,Overstocked,7285.651799806537,37121908.14256746,2,6092.775077299954,83.62704181747667
13149 GA Heard,Fully stocked,57820.006193815025,319461626.0170221,12,17873.48947511431,30.91229256392959
13149 GA Heard,Medium stocked,37180.38647320608,181829844.74723405,9,13484.429715313661,36.2675888940293
13149 GA Heard,Poorly stocked,20360.31052514359,95339781.19631052,7,9764.20919462045,47.957074046401786
13151 GA Henry,Overstocked,5247.446994899859,11681910.40872438,3,3417.8809822351013,65.13416877878015
13151 GA Henry,Fully stocked,45823.043321956866,209754799.0892723,11,14482.914039973872,31.606181060947
13151 GA Henry,Medium stocked,32755.014045734868,166263284.60299033,7,12894.312102744772,39.36591840486107
13151 GA Henry,Nonstocked,236.67692778171494,40611.45329054154,2,201.52283565527142,85.14680224391546
13153 GA Houston,Overstocked,5821.567056755177,34967848.77555159,1,5913.361884372678,101.57680615412623
13153 GA Houston,Fully stocked,63191.07637031826,344839232.93051004,14,18569.84741268786,29.38681927787256
13153 GA Houston,Medium stocked,46130.99802089223,219734461.69132435,11,14823.442976964709,32.133367178076945
13153 GA Houston,Poorly stocked,8543.90724254816,28505836.458111793,3,5339.085732418219,62.489977721549714
13153 GA Houston,Nonstocked,1586.7819965533788,2492711.577418588,1,1578.8323462035441,99.49900803216183
13155 GA Irwin,Overstocked,3894.8320045958462,9778365.44897917,2,3127.03780741122,80.28684687096542
13155 GA Irwin,Fully stocked,54796.406287366,271728124.65731806,12,16484.17800975584,30.082589583172126
13155 GA Irwin,Medium stocked,42348.77286779559,183871977.4738192,11,13559.940172206483,32.01967673192777
13155 GA Irwin,Poorly stocked,9047.606879483166,44720593.76502703,2,6687.345793738128,73.91286870457103
13155 GA Irwin,Nonstocked,1016.7717158505192,1142842.021575947,1,1069.0378952946182,105.14040454010652
13157 GA Jackson,Overstocked,1589.5019103816326,2203137.1682572053,2,1484.2968598825523,93.38125674389275
13157 GA Jackson,Fully stocked,61957.606835203405,302983172.57899684,15,17406.4118237791,28.094067400113058
13157 GA Jackson,Medium stocked,38256.240032097296,203890209.0218609,8,14279.012886816123,37.324663570795025
13157 GA Jackson,Poorly stocked,5828.52143984523,34976191.33541228,1,5914.067241367169,101.46771016294333
13157 GA Jackson,Nonstocked,1275.1199219836233,1722900.9882818754,1,1312.5932303199934,102.93880659303598
13159 GA Jasper,Overstocked,5288.230184408429,7307735.013300171,5,2703.28226667142,51.11884642695115
13159 GA Jasper,Fully stocked,97207.51451610216,480653337.6720115,25,21923.80755416384,22.553613949806543
13159 GA Jasper,Medium stocked,56674.20632059003,259960405.18561715,17,16123.287666776188,28.44907536167563
13159 GA Jasper,Poorly stocked,25447.342220313025,141442014.03231144,6,11892.939671599761,46.73548840046003
13161 GA Jeff Davis,Overstocked,5686.879561272971,12604519.741267866,4,3550.2844592043416,62.429394203833525
13161 GA Jeff Davis,Fully stocked,67305.70516851431,381243007.90127605,13,19525.44513964473,29.01008924987648
13161 GA Jeff Davis,Medium stocked,53472.78239942317,289900744.78014356,11,17026.47188292817,31.84138007958202
13161 GA Jeff Davis,Poorly stocked,7353.241975794233,19008720.161587715,4,4359.899099931983,59.292202191687906
13161 GA Jeff Davis,Nonstocked,2057.652039201865,2466449.402004126,4,1570.4933626106563,76.3245355720994
13163 GA Jefferson,Overstocked,13950.353159316612,72709714.41507688,4,8526.999144779884,61.123894480658414
13163 GA Jefferson,Fully stocked,77846.81514143177,428251199.70244807,15,20694.23107299346,26.583272591686978
13163 GA Jefferson,Medium stocked,106584.23101250167,542257670.9866996,24,23286.426754371303,21.84790989545156
13163 GA Jefferson,Poorly stocked,32435.935626858423,166685096.76025456,8,12910.65826208155,39.803563586403655
13163 GA Jefferson,Nonstocked,6074.45772773112,22797153.153240286,2,4774.636441996426,78.60185478284343
13165 GA Jenkins,Overstocked,35901.96423220246,150461897.76030558,11,12266.291116727401,34.16607246721361
13165 GA Jenkins,Fully stocked,66426.4572784744,361407383.2609439,14,19010.71758932166,28.619195375156814
13165 GA Jenkins,Medium stocked,43494.38768173481,201076832.51337782,12,14180.156293686534,32.60226675093853
13165 GA Jenkins,Poorly stocked,10908.664606673312,39866245.0579883,4,6313.972209155525,57.880340415755285
13165 GA Jenkins,Nonstocked,27.07053151774515,700.1940941495824,1,26.461180891063467,97.74902599794821
13167 GA Johnson,Overstocked,14251.989850835242,75544341.05627859,5,8691.624765041262,60.98534208913914
13167 GA Johnson,Fully stocked,37814.958846267575,207435954.95664996,8,14402.63708341809,38.087142027498636
13167 GA Johnson,Medium stocked,79469.77317454368,444682566.9525158,15,21087.497882691434,26.535243577927226
13167 GA Johnson,Poorly stocked,22994.471626454208,106480999.19989759,7,10318.963087437496,44.87584344215132
13167 GA Johnson,Nonstocked,917.1217810751996,526339.9642336115,3,725.4929112221645,79.10540630401597
13169 GA Jones,Overstocked,8380.919674536573,37790515.0003407,4,6147.399043525701,73.34993392435328
13169 GA Jones,Fully stocked,93396.631821893,453780104.35397005,24,21302.115020672714,22.80822616954299
13169 GA Jones,Medium stocked,80435.92051072669,415376463.3838374,19,20380.786623284133,25.337916808655425
13169 GA Jones,Poorly stocked,21554.54699655564,82818532.7531417,7,9100.468820513683,42.22064524004106
13171 GA Lamar,Fully stocked,71339.7454470786,404824125.60109144,14,20120.241688436334,28.203411103228525
13171 GA Lamar,Medium stocked,21239.6322909808,113981533.51185846,5,10676.213444468898,50.26552860334803
13171 GA Lamar,Poorly stocked,6314.845487942184,24117919.26653447,2,4910.9998235119565,77.76912092131492
13171 GA Lamar,Nonstocked,1455.3917641887942,2185490.548471974,1,1478.3404710931695,101.57680615412623
13173 GA Lanier,Overstocked,3067.675930108995,4578691.867490126,2,2139.787808987173,69.75273326577054
13173 GA Lanier,Fully stocked,36852.87866661322,203732867.30830938,7,14273.502278989183,38.73103756185057
13173 GA Lanier,Medium stocked,35028.83508385413,155999452.59363192,9,12489.974082984798,35.65626448349066
13173 GA Lanier,Poorly stocked,21413.747845469068,104186216.36612158,5,10207.164952430307,47.66641050454902
13175 GA Laurens,Overstocked,26596.77185580384,89694505.54608496,12,9470.71832260283,35.60852562840692
13175 GA Laurens,Fully stocked,191441.01691311284,1006605604.2659171,40,31727.04846445564,16.57275383093856
13175 GA Laurens,Medium stocked,95246.39367916623,471517306.749375,24,21714.449261940194,22.798185236371754
13175 GA Laurens,Poorly stocked,52770.877183610806,293742024.3166739,12,17138.903824827124,32.47795894162244
13175 GA Laurens,Nonstocked,1710.898104209791,2445614.407025966,2,1563.846030472938,91.40497769124764
13177 GA Lee,Overstocked,134.0042958862235,16678.20345178454,1,129.14411892062503,96.37311853813625
13177 GA Lee,Fully stocked,57297.809012636135,316479107.13445073,12,17789.85967157838,31.04806270629843
13177 GA Lee,Medium stocked,80850.1855915144,423419481.22751033,16,20577.159211793798,25.45097337903138
13177 GA Lee,Poorly stocked,15415.434909684633,78386893.85039833,4,8853.637323179571,57.433587667496425
13179 GA Liberty,Overstocked,4783.869586581054,12886286.686438523,2,3589.7474404808095,75.03857234215153
13179 GA Liberty,Fully stocked,94803.23164300833,530917331.13148963,18,23041.643412124267,24.304702500954853
13179 GA Liberty,Medium stocked,103887.58236507923,605558183.38648,19,24608.091827414817,23.687231204339376
13179 GA Liberty,Poorly stocked,25888.742191112626,146347567.8066037,6,12097.419882214706,46.728496088804356
13181 GA Lincoln,Overstocked,8651.31766989962,42405026.33977214,2,6511.914183999367,75.27077876999198
13181 GA Lincoln,Fully stocked,51683.23092171171,302369074.7047293,9,17388.762885976947,33.64488360318833
13181 GA Lincoln,Medium stocked,39908.71852242702,210232719.77436686,9,14499.404117906599,36.33141993712112
13181 GA Lincoln,Poorly stocked,13682.622558749546,66934181.385532826,3,8181.331272203371,59.793590279019305
13183 GA Long,Overstocked,39027.0225952973,195831629.90534633,10,13993.98549039359,35.857169109487344
13183 GA Long,Fully stocked,108384.13047537423,606112772.0429431,20,24619.3576691786,22.714909979161867
13183 GA Long,Medium stocked,75597.39858410928,412506898.5812936,16,20310.26584221126,26.866355486576914
13183 GA Long,Poorly stocked,11202.643910937264,52840107.0973728,3,7269.120104756338,64.887540499787
13183 GA Long,Nonstocked,104.35776265663264,11526.831238162331,1,107.36308135556808,102.87982285402555
13185 GA Lowndes,Overstocked,9406.756086870155,41371954.690743804,4,6432.103442167562,68.37748723117653
13185 GA Lowndes,Fully stocked,90873.75291473437,503813904.5665896,16,22445.79926326059,24.699980515079183
13185 GA Lowndes,Medium stocked,71536.12283834897,348304804.35427105,15,18662.92593229344,26.088813863264964
13185 GA Lowndes,Poorly stocked,25351.71493906786,115172563.36677293,7,10731.848087201613,42.33184268991393
13185 GA Lowndes,Nonstocked,2018.7832098921622,3585750.646618046,2,1893.6078386556298,93.79946441880608
13187 GA Lumpkin,Overstocked,7015.347702844545,15159813.129604701,5,3893.5604694937897,55.50060573498089
13187 GA Lumpkin,Fully stocked,82309.4344643768,293892798.3977969,30,17143.301852262794,20.827869810820225
13187 GA Lumpkin,Medium stocked,46763.014277443326,201236333.6260456,15,14185.779274542714,30.335468091040884
13187 GA Lumpkin,Poorly stocked,9296.137372890513,30182373.55603299,4,5493.848701596449,59.09818757215943
13187 GA Lumpkin,Nonstocked,55.4783194972411,3085.094611572928,1,55.543628001535225,100.11771896641059
13189 GA McDuffie,Overstocked,11706.356781254339,48102706.72228688,4,6935.61148870717,59.24654115969988
13189 GA McDuffie,Fully stocked,33980.368541962096,172900515.5555867,8,13149.164062996046,38.69635506383118
13189 GA McDuffie,Medium stocked,62754.179379119036,321462466.69802016,13,17929.37440899766,28.570805301556568
13189 GA McDuffie,Poorly stocked,7573.21299640281,37303553.84045821,3,6107.663533664752,80.64824713851073
